,Tree_ID,Year,Dist_west,Dist_south,Sp,Sp_code,En.Un,Block_new,Lat,Long,Class,Status2,DBH.y,DBH_mean
22695,909,1959,9.7,512.4,Q,2,Enclosed,25,50.85614141,-1.531782288,20,1,19,19
22701,909U,1959,12.1,259,F,NA,Unenclosed,63,50.85225207,-1.528948998,10,1,6,6
22704,90U,1959,0.2,28.4,I,NA,Unenclosed,52,50.85235917,-1.5310244,20,1,15,15
22705,90U,1964,0.2,28.4,I,NA,Unenclosed,52,50.85235917,-1.5310244,10,1,NA,9
22710,91,1959,17.7,54.7,A,5,Enclosed,2,50.86026071,-1.531854288,10,1,0.5,0.5
22711,91,1964,17.7,54.7,A,5,Enclosed,2,50.86026071,-1.531854288,10,1,NA,1.9
22719,910,1959,11.2,500.8,Q,2,Enclosed,25,50.85624581,-1.531795788,30,1,26,26
22725,910U,1959,11.9,258.6,I,NA,Unenclosed,63,50.85225387,-1.528952598,10,1,9.5,9.5
22726,910U,1964,11.9,258.6,I,NA,Unenclosed,63,50.85225387,-1.528952598,20,1,NA,10
22731,911,1959,15,501.6,F,1,Enclosed,25,50.85623861,-1.531829988,30,1,26,26
22735,911,1996,15,501.6,F,1,Enclosed,25,50.85623861,-1.531829988,30,1,NA,28
22737,911U,1959,13.8,259,Cr,NA,Unenclosed,63,50.85223677,-1.528948998,20,0,10,10
22742,912,1959,18.8,503.2,F,1,Enclosed,25,50.85622421,-1.531864188,30,1,25,25
22747,912,1996,18.8,503.2,F,1,Enclosed,25,50.85622421,-1.531864188,30,1,NA,28
22748,912,2014,18.8,503.2,F,NA,Enclosed,25,50.86058381,-1.536223793,40,1,NA,31.19436885
22749,912U,1959,17.1,257.9,I,NA,Unenclosed,63,50.85220707,-1.528958898,10,1,4,4
22750,912U,1964,17.1,257.9,I,NA,Unenclosed,63,50.85220707,-1.528958898,10,1,NA,5
22751,912U,1999,17.1,257.9,I,NA,Unenclosed,63,50.85220707,-1.528958898,10,1,NA,7.8
22754,913,1959,18.8,503.3,I,3,Enclosed,25,50.85622331,-1.531864188,10,1,7,7
22759,913,1996,18.8,503.3,I,3,Enclosed,25,50.85622331,-1.531864188,10,1,NA,8.3
22760,913,2014,18.8,503.25,I,NA,Enclosed,25,50.86058381,-1.536224243,10,1,NA,9.071831756
22761,913U,1959,17.6,258.2,F,NA,Unenclosed,63,50.85220257,-1.528956198,30,1,29,29
22762,913U,1964,17.6,258.2,F,NA,Unenclosed,63,50.85220257,-1.528956198,40,1,NA,34
22763,913U,1999,17.6,258.2,F,NA,Unenclosed,63,50.85220257,-1.528956198,60,1,NA,51.1
22766,914,1959,19.1,507.3,I,3,Enclosed,25,50.85618731,-1.531866888,20,0,12,12
22773,914U,1959,17.6,258.7,F,NA,Unenclosed,63,50.85220257,-1.528951698,20,1,13.5,13.5
22774,914U,1964,17.6,258.7,F,NA,Unenclosed,63,50.85220257,-1.528951698,20,1,NA,14
22775,914U,1999,17.6,258.7,F,NA,Unenclosed,63,50.85220257,-1.528951698,30,1,NA,24.8
22778,915,1959,19.3,505,F,1,Enclosed,25,50.85620801,-1.531868688,40,1,38,38
22783,915,1996,19.3,505,F,1,Enclosed,25,50.85620801,-1.531868688,50,1,NA,47.4
22784,915,2014,19.3,505,F,NA,Enclosed,25,50.86057931,-1.536239993,60,1,NA,51.7253565
22785,915U,1959,12.9,255.3,I,NA,Unenclosed,63,50.85224487,-1.528982298,20,1,15,15
22786,915U,1964,12.9,255.3,I,NA,Unenclosed,63,50.85224487,-1.528982298,20,1,NA,17
22790,916,1959,19.3,505.4,F,1,Enclosed,25,50.85620441,-1.531868688,30,1,25,25
22795,916,1996,19.3,505.4,F,1,Enclosed,25,50.85620441,-1.531868688,30,1,NA,23.9
22796,916,2014,19.3,505.4,F,NA,Enclosed,25,50.86057931,-1.536243593,30,1,NA,24.03239641
22797,916U,1959,15.7,254.7,I,NA,Unenclosed,63,50.85221967,-1.528987698,10,1,9,9
22798,916U,1964,15.7,254.7,I,NA,Unenclosed,63,50.85221967,-1.528987698,10,0,NA,9
22802,917,1959,19.4,507.2,F,1,Enclosed,25,50.85618821,-1.531869588,50,1,41,41
22807,917,1996,19.4,507.2,F,1,Enclosed,25,50.85618821,-1.531869588,60,1,NA,56.3
22808,917,2014,19.4,507.2,F,NA,Enclosed,25,50.86057841,-1.536259793,70,1,NA,60.31972343
22809,917U,1959,13.4,249.9,I,NA,Unenclosed,63,50.85224037,-1.529030898,10,1,6.5,6.5
22810,917U,1964,13.4,249.9,I,NA,Unenclosed,63,50.85224037,-1.529030898,10,1,NA,7
22814,918,1959,19.7,507.2,F,1,Enclosed,25,50.85618821,-1.531872288,30,1,20,20
22819,918,1996,19.7,507.2,F,1,Enclosed,25,50.85618821,-1.531872288,30,1,NA,24.5
22820,918,2014,19.7,507.2,F,NA,Enclosed,25,50.86057571,-1.536259793,30,1,NA,24.50986124
22822,918U,1964,13.4,249.9,I,NA,Unenclosed,63,50.85224037,-1.529030898,10,1,NA,4
22826,919,1959,19.9,504.2,F,1,Enclosed,25,50.85621521,-1.531874088,20,1,13,13
22831,919,1996,19.9,504.2,F,1,Enclosed,25,50.85621521,-1.531874088,20,1,NA,15.3
22832,919,2014,19.9,504.2,F,NA,Enclosed,25,50.86057391,-1.536232793,20,1,NA,18.93943823
22833,919U,1959,15.9,250.7,Qr,NA,Unenclosed,63,50.85221787,-1.529023698,30,1,20,20
22834,919U,1964,15.9,250.7,Qr,NA,Unenclosed,63,50.85221787,-1.529023698,30,0,NA,22
22836,91U,1959,0.2,28.4,I,NA,Unenclosed,52,50.85235917,-1.5310244,10,1,7.5,7.5
22837,91U,1964,0.2,28.4,I,NA,Unenclosed,52,50.85235917,-1.5310244,10,1,NA,8
22840,92,1959,18.2,41.2,A,5,Enclosed,2,50.86038221,-1.531858788,10,1,1,1
22843,92,1964,18.2,41.2,A,5,Enclosed,2,50.86038221,-1.531858788,10,1,NA,1.6
22851,920,1959,20,505,Q,2,Enclosed,25,50.85620801,-1.531874988,80,1,71,71
22855,920,1996,20,505,Q,2,Enclosed,25,50.85620801,-1.531874988,80,1,NA,71
22856,920,2014,20,505,Q,NA,Enclosed,25,50.86057301,-1.536239993,80,0,NA,70.98310462
22857,920U,1959,15.9,251.5,I,NA,Unenclosed,63,50.85221787,-1.529016498,20,1,10.5,10.5
22858,920U,1964,15.9,251.5,I,NA,Unenclosed,63,50.85221787,-1.529016498,20,1,NA,13
22867,921,1996,20.1,505.8,F,1,Enclosed,25,50.85620081,-1.531875888,20,1,NA,16.6
22868,921,2014,20.1,505.8,F,NA,Enclosed,25,50.86057211,-1.536247193,20,0,NA,17.50704374
22869,921U,1959,19.2,252.4,I,NA,Unenclosed,63,50.85218817,-1.529008398,10,1,7,7
22870,921U,1964,19.2,252.4,I,NA,Unenclosed,63,50.85218817,-1.529008398,10,1,NA,8
22871,921U,1999,19.2,252.4,I,NA,Unenclosed,63,50.85218817,-1.529008398,20,1,NA,12.1
22873,922,1959,0.6,527.1,Fr,6,Enclosed,26,50.85600911,-1.531700388,20,1,14,14
22876,922,1964,0.6,527.1,Fr,6,Enclosed,26,50.85600911,-1.531700388,20,1,NA,14
22877,922,1984,0.6,527.1,Fr,6,Enclosed,26,50.85600911,-1.531700388,20,1,NA,15.9
22881,922U,1959,19.7,252.8,I,NA,Unenclosed,63,50.85218367,-1.529004798,10,1,3,3
22882,922U,1964,19.7,252.8,I,NA,Unenclosed,63,50.85218367,-1.529004798,10,1,NA,5
22885,923,1959,2.4,529,I,3,Enclosed,26,50.85599201,-1.531716588,10,1,4.1,4.1
22888,923,1964,2.4,529,I,3,Enclosed,26,50.85599201,-1.531716588,10,1,NA,3.5
22893,923U,1959,19.5,249.8,Qr,NA,Unenclosed,63,50.85218547,-1.529031798,30,1,23,23
22894,923U,1964,19.5,249.8,Qr,NA,Unenclosed,63,50.85218547,-1.529031798,30,1,NA,26
22895,923U,1999,19.5,249.8,Qr,NA,Unenclosed,63,50.85218547,-1.529031798,40,1,NA,37.7
22897,924,1959,2.4,529,I,3.01,Enclosed,26,50.85599201,-1.531716588,10,1,3.166666667,3.166666667
22905,924U,1959,19.7,250.8,I,NA,Unenclosed,63,50.85218367,-1.529022798,10,1,5,5
22906,924U,1964,19.7,250.8,I,NA,Unenclosed,63,50.85218367,-1.529022798,10,1,NA,6
22909,925,1959,2.7,532,F,1,Enclosed,26,50.85596501,-1.531719288,10,1,4.333333333,4.333333333
22912,925,1964,2.7,532,F,1,Enclosed,26,50.85596501,-1.531719288,10,1,NA,4
22913,925,1984,2.7,532,F,1,Enclosed,26,50.85596501,-1.531719288,10,1,NA,8.6
22914,925,1988,2.7,532,F,1,Enclosed,26,50.85596501,-1.531719288,20,1,NA,10.2
22915,925,1996,2.7,532,F,1,Enclosed,26,50.85596501,-1.531719288,20,1,NA,13.4
22916,925,2014,2.7,532,F,NA,Enclosed,26,50.86072871,-1.536482993,30,1,NA,20.05352283
22923,926,1959,2.8,529.7,F,1,Enclosed,26,50.85598571,-1.531720188,20,0,16.66666667,16.66666667
22924,926,1964,2.8,529.7,F,1,Enclosed,26,50.85598571,-1.531720188,30,0,NA,20
22934,927,1959,3,535.3,I,3,Enclosed,26,50.85593531,-1.531721988,10,1,3.666666667,3.666666667
22941,927U,1959,15.7,248.4,I,NA,Unenclosed,63,50.85221967,-1.529044398,10,1,1.5,1.5
22947,928,1959,3,535.3,I,3.01,Enclosed,26,50.85593531,-1.531721988,10,1,2.5,2.5
22948,928,1964,3,535.3,I,3.01,Enclosed,26,50.85593531,-1.531721988,10,1,NA,2.5
22949,928,1984,3,535.3,I,3.01,Enclosed,26,50.85593531,-1.531721988,10,0,NA,3
22958,929,1959,4.2,526.5,F,1,Enclosed,26,50.85601451,-1.531732788,50,1,44.66666667,44.66666667
22960,929,1964,4.2,526.5,F,1,Enclosed,26,50.85601451,-1.531732788,50,1,NA,47
22961,929,1984,4.2,526.5,F,1,Enclosed,26,50.85601451,-1.531732788,60,1,NA,53.2
22962,929,1988,4.2,526.5,F,1,Enclosed,26,50.85601451,-1.531732788,60,1,NA,52.3
22963,929,1996,4.2,526.5,F,1,Enclosed,26,50.85601451,-1.531732788,60,1,NA,53.8
22964,929,2014,4.2,526.5,F,NA,Enclosed,26,50.86071521,-1.536433493,60,1,NA,56.97746963
22965,929U,1959,13.6,248.8,I,NA,Unenclosed,63,50.85223857,-1.529040798,10,1,2,2
22966,929U,1964,13.6,248.8,I,NA,Unenclosed,63,50.85223857,-1.529040798,10,1,NA,5
22968,92U,1959,0.2,28.4,I,NA,Unenclosed,52,50.85235917,-1.5310244,10,1,6.5,6.5
22969,92U,1964,0.2,28.4,I,NA,Unenclosed,52,50.85235917,-1.5310244,10,1,NA,6
22974,93,1959,18.2,43.2,A,5,Enclosed,2,50.86036421,-1.531858788,10,1,1.25,1.25
22975,93,1964,18.2,43.2,A,5,Enclosed,2,50.86036421,-1.531858788,10,1,NA,2.5
22982,930,1959,4.4,528,I,3,Enclosed,26,50.85600101,-1.531734588,10,1,5.666666667,5.666666667
22984,930,1964,4.4,528,I,3,Enclosed,26,50.85600101,-1.531734588,10,1,NA,4
22985,930,1984,4.4,528,I,3,Enclosed,26,50.85600101,-1.531734588,10,1,NA,6.7
22994,931,1959,5.3,530.4,F,1,Enclosed,26,50.85597941,-1.531742688,20,1,17,17
22996,931,1964,5.3,530.4,F,1,Enclosed,26,50.85597941,-1.531742688,20,1,NA,17
22997,931,1984,5.3,530.4,F,1,Enclosed,26,50.85597941,-1.531742688,30,1,NA,22.3
22998,931,1988,5.3,530.4,F,1,Enclosed,26,50.85597941,-1.531742688,30,1,NA,24.1
22999,931,1996,5.3,530.4,F,1,Enclosed,26,50.85597941,-1.531742688,30,1,NA,28
23000,931,2014,5.3,530.4,F,NA,Enclosed,26,50.86070531,-1.536468593,40,1,NA,36.28732702
23001,931U,1959,14.1,247.8,I,NA,Unenclosed,63,50.85223407,-1.529049798,10,1,5,5
23006,932,1959,5.7,529.8,I,3,Enclosed,26,50.85598481,-1.531746288,10,1,8.666666667,8.666666667
23008,932,1964,5.7,529.8,I,3,Enclosed,26,50.85598481,-1.531746288,10,1,NA,8.5
23009,932,1984,5.7,529.8,I,3,Enclosed,26,50.85598481,-1.531746288,10,1,NA,8
23010,932,1988,5.7,529.8,I,3,Enclosed,26,50.85598481,-1.531746288,10,1,NA,8.1
23011,932,1996,5.7,529.8,I,3,Enclosed,26,50.85598481,-1.531746288,10,1,NA,8.3
23012,932,2014,5.7,529.8,I,NA,Enclosed,26,50.86070171,-1.536463193,10,1,NA,9.549296586
23017,933,1959,5.7,529.8,I,3.01,Enclosed,26,50.85598481,-1.531746288,10,1,3.666666667,3.666666667
23020,933,1964,5.7,529.8,I,3.01,Enclosed,26,50.85598481,-1.531746288,10,1,NA,4
23025,933U,1959,11.6,247.3,I,NA,Unenclosed,63,50.85225657,-1.529054298,10,1,6,6
23026,933U,1964,11.6,247.3,I,NA,Unenclosed,63,50.85225657,-1.529054298,10,1,NA,7
23041,935,1959,6,528.8,F,1,Enclosed,26,50.85599381,-1.531748988,10,0,7,7
23049,935U,1959,18.1,242.5,F,NA,Unenclosed,63,50.85219807,-1.529097498,90,1,88,88
23050,935U,1964,18.1,242.5,F,NA,Unenclosed,63,50.85219807,-1.529097498,120,1,NA,100
23053,936,1959,6.7,532.8,F,1,Enclosed,26,50.85595781,-1.531755288,10,1,9.666666667,9.666666667
23056,936,1964,6.7,532.8,F,1,Enclosed,26,50.85595781,-1.531755288,20,0,NA,10
23065,937,1959,7.2,532.3,I,3,Enclosed,26,50.85596231,-1.531759788,10,1,4.333333333,4.333333333
23068,937,1964,7.2,532.3,I,3,Enclosed,26,50.85596231,-1.531759788,10,1,NA,4
23074,937U,1964,17.8,242,I,NA,Unenclosed,63,50.85220077,-1.529101998,10,1,NA,3
23079,938,1959,7.4,533.4,I,3,Enclosed,26,50.85595241,-1.531761588,20,1,10.16666667,10.16666667
23080,938,1964,7.4,533.4,I,3,Enclosed,26,50.85595241,-1.531761588,10,1,NA,9
23081,938,1984,7.4,533.4,I,3,Enclosed,26,50.85595241,-1.531761588,20,1,NA,11.8
23082,938,1988,7.4,533.4,I,3,Enclosed,26,50.85595241,-1.531761588,20,1,NA,12.7
23083,938,1996,7.4,533.4,I,3,Enclosed,26,50.85595241,-1.531761588,20,1,NA,13.4
23084,938,2014,7.4,533.4,I,NA,Enclosed,26,50.86068641,-1.536495593,30,1,NA,20.05352283
23085,938U,1959,9.9,279.7,I,NA,Unenclosed,64,50.85227187,-1.528762697,20,1,10,10
23086,938U,1964,9.9,279.7,I,NA,Unenclosed,64,50.85227187,-1.528762697,10,1,NA,9
23091,939,1959,7.5,534.7,F,1,Enclosed,26,50.85594071,-1.531762488,10,1,6.333333333,6.333333333
23092,939,1964,7.5,534.7,F,1,Enclosed,26,50.85594071,-1.531762488,10,1,NA,9
23093,939,1984,7.5,534.7,F,1,Enclosed,26,50.85594071,-1.531762488,20,1,NA,11.8
23094,939,1988,7.5,534.7,F,1,Enclosed,26,50.85594071,-1.531762488,20,1,NA,13.2
23095,939,1996,7.5,534.7,F,1,Enclosed,26,50.85594071,-1.531762488,20,1,NA,18.5
23096,939,2014,7.5,534.7,F,NA,Enclosed,26,50.86068551,-1.536507293,30,0,NA,20.6901426
23097,939U,1959,9.7,279.2,I,NA,Unenclosed,64,50.85227367,-1.528767197,10,1,2,2
23100,93U,1959,1.1,29.8,I,NA,Unenclosed,52,50.85235107,-1.5310118,10,0,9,9
23103,94,1959,18.2,57.4,Q,2,Enclosed,2,50.86023641,-1.531858788,NA,1,57.5,57.5
23107,94,1964,18.2,57.4,Q,2,Enclosed,2,50.86023641,-1.531858788,60,1,NA,59
23108,94,1984,18.2,57.4,Q,2,Enclosed,2,50.86023641,-1.531858788,70,1,NA,61.1
23109,94,1988,18.2,57.4,Q,2,Enclosed,2,50.86023641,-1.531858788,70,1,NA,60.8
23110,94,1996,18.2,57.4,Q,2,Enclosed,2,50.86023641,-1.531858788,70,1,NA,62.1
23111,94,2014,18.2,57.4,Q,NA,Enclosed,2,50.86058921,-1.532211589,70,1,NA,63.66197724
23114,940,1959,8.2,533.6,Q,2,Enclosed,26,50.85595061,-1.531768788,60,0,46,46
23116,940,1964,8.2,533.6,Q,2,Enclosed,26,50.85595061,-1.531768788,50,0,NA,43
23117,940,1984,8.2,533.6,Q,2,Enclosed,26,50.85595061,-1.531768788,50,0,NA,43.9
23118,940,1988,8.2,533.6,Q,2,Enclosed,26,50.85595061,-1.531768788,50,0,NA,47.4
23119,940,1996,8.2,533.6,Q,2,Enclosed,26,50.85595061,-1.531768788,50,0,NA,47.4
23121,940U,1959,9.4,279.5,I,NA,Unenclosed,64,50.85227637,-1.528764497,10,1,2,2
23126,941,1959,8.8,530.8,F,1,Enclosed,26,50.85597581,-1.531774188,10,1,6.666666667,6.666666667
23128,941,1964,8.8,530.8,F,1,Enclosed,26,50.85597581,-1.531774188,10,0,NA,5.5
23133,941U,1959,6.8,278.3,I,NA,Unenclosed,64,50.85229977,-1.528775297,10,1,4,4
23134,941U,1964,6.8,278.3,I,NA,Unenclosed,64,50.85229977,-1.528775297,10,1,NA,5
23137,942,1959,9.2,523.5,T,7,Enclosed,26,50.85604151,-1.531777788,20,1,16.5,16.5
23140,942,1964,9.2,523.5,T,7,Enclosed,26,50.85604151,-1.531777788,20,1,NA,17
23141,942,1984,9.2,523.5,T,7,Enclosed,26,50.85604151,-1.531777788,20,1,NA,18.5
23142,942,1988,9.2,523.5,T,7,Enclosed,26,50.85604151,-1.531777788,20,1,NA,17.3
23143,942,1996,9.2,523.5,T,7,Enclosed,26,50.85604151,-1.531777788,20,1,NA,17.8
23144,942,2014,9.2,523.5,T,NA,Enclosed,26,50.86067021,-1.536406493,20,1,NA,19.09859317
23150,943,1959,9.3,531.6,Q,2,Enclosed,26,50.85596861,-1.531778688,70,1,60,60
23152,943,1964,9.3,531.6,Q,2,Enclosed,26,50.85596861,-1.531778688,60,1,NA,59
23153,943,1984,9.3,531.6,Q,2,Enclosed,26,50.85596861,-1.531778688,70,1,NA,63
23154,943,1988,9.3,531.6,Q,2,Enclosed,26,50.85596861,-1.531778688,70,1,NA,62
23155,943,1996,9.3,531.6,Q,2,Enclosed,26,50.85596861,-1.531778688,70,1,NA,63.3
23156,943,2014,9.3,531.6,Q,NA,Enclosed,26,50.86066931,-1.536479393,70,1,NA,66.20845633
23157,943U,1959,1.7,279.4,I,NA,Unenclosed,64,50.85234567,-1.528765397,10,1,4.5,4.5
23158,943U,1964,1.7,279.4,I,NA,Unenclosed,64,50.85234567,-1.528765397,10,1,NA,6
23162,944,1959,9.4,532.4,I,3,Enclosed,26,50.85596141,-1.531779588,20,1,10.66666667,10.66666667
23164,944,1964,9.4,532.4,I,3,Enclosed,26,50.85596141,-1.531779588,20,1,NA,10
23165,944,1984,9.4,532.4,I,3,Enclosed,26,50.85596141,-1.531779588,20,1,NA,12.1
23166,944,1988,9.4,532.4,I,3,Enclosed,26,50.85596141,-1.531779588,20,1,NA,12.2
23167,944,1996,9.4,532.4,I,3,Enclosed,26,50.85596141,-1.531779588,20,1,NA,13.4
23168,944,2014,9.4,532.4,I,NA,Enclosed,26,50.86066841,-1.536486593,20,0,NA,13.52817016
23169,944U,1959,0.3,278.2,I,NA,Unenclosed,64,50.85235827,-1.528776197,10,1,6.5,6.5
23170,944U,1964,0.3,278.2,I,NA,Unenclosed,64,50.85235827,-1.528776197,10,1,NA,6
23173,945,1959,9.8,524.6,F,1,Enclosed,26,50.85603161,-1.531783188,30,1,25.5,25.5
23176,945,1964,9.8,524.6,F,1,Enclosed,26,50.85603161,-1.531783188,30,0,NA,28
23181,945U,1959,0.5,277.1,I,NA,Unenclosed,64,50.85235647,-1.528786098,10,0,3,3
23185,946,1959,9.9,523.4,F,1,Enclosed,26,50.85604241,-1.531784088,30,1,20,20
23188,946,1964,9.9,523.4,F,1,Enclosed,26,50.85604241,-1.531784088,30,NA,NA,20
23193,946U,1959,0.8,276.1,I,NA,Unenclosed,64,50.85235377,-1.528795098,20,1,11.5,11.5
23194,946U,1964,0.8,276.1,I,NA,Unenclosed,64,50.85235377,-1.528795098,20,1,NA,12
23197,947,1959,9.9,525.9,F,1,Enclosed,26,50.85601991,-1.531784088,30,1,24,24
23200,947,1964,9.9,525.9,F,1,Enclosed,26,50.85601991,-1.531784088,30,1,NA,24
23201,947,1984,9.9,525.9,F,1,Enclosed,26,50.85601991,-1.531784088,30,0,NA,28
23202,947,1988,9.9,525.9,F,1,Enclosed,26,50.85601991,-1.531784088,30,0,NA,28
23203,947,1996,9.9,525.9,F,1,Enclosed,26,50.85601991,-1.531784088,30,0,NA,27.7
23204,947,2014,9.9,525.9,F,NA,Enclosed,26,50.86066391,-1.536428093,30,0,NA,26.10141067
23205,947U,1959,1.1,275.6,I,NA,Unenclosed,64,50.85235107,-1.528799598,10,1,5.5,5.5
23206,947U,1964,1.1,275.6,I,NA,Unenclosed,64,50.85235107,-1.528799598,10,1,NA,6
23209,948,1959,10.4,526.8,F,1,Enclosed,26,50.85601181,-1.531788588,20,0,12,12
23217,948U,1959,2,275.7,I,NA,Unenclosed,64,50.85234297,-1.528798698,10,0,2.5,2.5
23221,949,1959,10.5,531.6,F,1,Enclosed,26,50.85596861,-1.531789488,10,1,5.333333333,5.333333333
23224,949,1964,10.5,531.6,F,1,Enclosed,26,50.85596861,-1.531789488,10,1,NA,5
23225,949,1984,10.5,531.6,F,1,Enclosed,26,50.85596861,-1.531789488,10,1,NA,9.9
23226,949,1988,10.5,531.6,F,1,Enclosed,26,50.85596861,-1.531789488,20,1,NA,11
23227,949,1996,10.5,531.6,F,1,Enclosed,26,50.85596861,-1.531789488,20,1,NA,12.1
23228,949,2014,10.5,531.6,F,NA,Enclosed,26,50.86065851,-1.536479393,20,1,NA,13.84648005
23229,949U,1959,2.5,276.2,I,NA,Unenclosed,64,50.85233847,-1.528794198,10,0,2,2
23232,94U,1959,0.1,31.2,I,NA,Unenclosed,52,50.85236007,-1.5309992,10,1,4.5,4.5
23235,95,1959,18.3,56.2,Q,2,Enclosed,2,50.86024721,-1.531859688,NA,1,64,64
23239,95,1964,18.3,56.2,Q,2,Enclosed,2,50.86024721,-1.531859688,70,1,NA,63
23240,95,1984,18.3,56.2,Q,2,Enclosed,2,50.86024721,-1.531859688,70,1,NA,66.8
23241,95,1988,18.3,56.2,Q,2,Enclosed,2,50.86024721,-1.531859688,70,1,NA,65.9
23245,950,1959,10.6,521.7,F,1,Enclosed,26,50.85605771,-1.531790388,30,1,24,24
23248,950,1964,10.6,521.7,F,1,Enclosed,26,50.85605771,-1.531790388,30,NA,NA,25
23253,950U,1959,3,276.8,I,NA,Unenclosed,64,50.85233397,-1.528788798,10,1,6.5,6.5
23254,950U,1964,3,276.8,I,NA,Unenclosed,64,50.85233397,-1.528788798,10,1,NA,7
23257,951,1959,10.8,521.7,F,1,Enclosed,26,50.85605771,-1.531792188,30,1,26.5,26.5
23260,951,1964,10.8,521.7,F,1,Enclosed,26,50.85605771,-1.531792188,30,1,NA,29.5
23261,951,1984,10.8,521.7,F,1,Enclosed,26,50.85605771,-1.531792188,40,1,NA,30.9
23262,951,1988,10.8,521.7,F,1,Enclosed,26,50.85605771,-1.531792188,40,0,NA,31
23265,951U,1959,2,277,I,NA,Unenclosed,64,50.85234297,-1.528786998,10,1,8,8
23266,951U,1964,2,277,I,NA,Unenclosed,64,50.85234297,-1.528786998,10,1,NA,8
23271,952,1959,11,522.7,F,1,Enclosed,26,50.85604871,-1.531793988,20,1,14.5,14.5
23272,952,1964,11,522.7,F,1,Enclosed,26,50.85604871,-1.531793988,20,0,NA,15
23277,952U,1959,1.4,277.3,I,NA,Unenclosed,64,50.85234837,-1.528784298,10,0,1,1
23283,953,1959,11.2,521.7,I,3,Enclosed,26,50.85605771,-1.531795788,20,1,14,14
23284,953,1964,11.2,521.7,I,3,Enclosed,26,50.85605771,-1.531795788,20,1,NA,13
23285,953,1984,11.2,521.7,I,3,Enclosed,26,50.85605771,-1.531795788,20,1,NA,14.3
23286,953,1988,11.2,521.7,I,3,Enclosed,26,50.85605771,-1.531795788,20,1,NA,14
23287,953,1996,11.2,521.7,I,3,Enclosed,26,50.85605771,-1.531795788,20,1,NA,15.6
23288,953,2014,11.2,521.7,I,NA,Enclosed,26,50.86065221,-1.536390293,30,1,NA,23.55493158
23289,953U,1959,3.7,277.9,I,NA,Unenclosed,64,50.85232767,-1.528778897,20,1,10,10
23290,953U,1964,3.7,277.9,I,NA,Unenclosed,64,50.85232767,-1.528778897,20,1,NA,11
23295,954,1959,11.6,524.2,I,3,Enclosed,26,50.85603521,-1.531799388,10,1,5,5
23296,954,1964,11.6,524.2,I,3,Enclosed,26,50.85603521,-1.531799388,10,1,NA,5
23297,954,1984,11.6,524.2,I,3,Enclosed,26,50.85603521,-1.531799388,10,0,NA,9
23298,954,1988,11.6,524.2,I,3,Enclosed,26,50.85603521,-1.531799388,10,0,NA,9
23299,954,1996,11.6,524.2,I,3,Enclosed,26,50.85603521,-1.531799388,10,0,NA,8.9
23305,955,1959,11.8,520.7,F,1,Enclosed,26,50.85606671,-1.531801188,30,1,26,26
23308,955,1964,11.8,520.7,F,1,Enclosed,26,50.85606671,-1.531801188,30,1,NA,26
23309,955,1984,11.8,520.7,F,1,Enclosed,26,50.85606671,-1.531801188,40,0,NA,31.8
23310,955,1988,11.8,520.7,F,1,Enclosed,26,50.85606671,-1.531801188,30,0,NA,28
23311,955,1996,11.8,520.7,F,1,Enclosed,26,50.85606671,-1.531801188,30,0,NA,27.7
23313,955U,1959,7.1,275.4,I,NA,Unenclosed,64,50.85229707,-1.528801398,10,1,3.5,3.5
23317,956,1959,12.3,522.3,I,3,Enclosed,26,50.85605231,-1.531805688,10,1,7.5,7.5
23320,956,1964,12.3,522.3,I,3,Enclosed,26,50.85605231,-1.531805688,10,1,NA,7
23325,956U,1959,7.9,275.7,I,NA,Unenclosed,64,50.85228987,-1.528798698,10,1,4,4
23326,956U,1964,7.9,275.7,I,NA,Unenclosed,64,50.85228987,-1.528798698,10,1,NA,7
23327,956U,1999,7.9,275.7,I,NA,Unenclosed,64,50.85228987,-1.528798698,10,1,NA,9.2
23329,957,1959,12.5,527.2,F,1,Enclosed,26,50.85600821,-1.531807488,20,1,13.5,13.5
23332,957,1964,12.5,527.2,F,1,Enclosed,26,50.85600821,-1.531807488,20,NA,NA,12
23339,957U,1999,7.9,275.7,I,NA,Unenclosed,64,50.85228987,-1.528798698,10,1,NA,1.6
23341,958,1959,12.6,524.5,F,1,Enclosed,26,50.85603251,-1.531808388,20,0,12.5,12.5
23349,958U,1959,7.9,275.7,I,NA,Unenclosed,64,50.85228987,-1.528798698,10,1,5,5
23353,959,1959,12.8,534.8,F,1,Enclosed,26,50.85593981,-1.531810188,20,1,16.5,16.5
23356,959,1964,12.8,534.8,F,1,Enclosed,26,50.85593981,-1.531810188,20,1,NA,17
23357,959,1984,12.8,534.8,F,1,Enclosed,26,50.85593981,-1.531810188,30,1,NA,23.9
23358,959,1988,12.8,534.8,F,1,Enclosed,26,50.85593981,-1.531810188,30,1,NA,25.9
23359,959,1996,12.8,534.8,F,1,Enclosed,26,50.85593981,-1.531810188,30,1,NA,29.3
23360,959,2014,12.8,534.8,F,NA,Enclosed,26,50.86063781,-1.536508193,40,1,NA,36.28732702
23361,959U,1959,8.3,275.3,I,NA,Unenclosed,64,50.85228627,-1.528802298,10,1,3.5,3.5
23362,959U,1964,8.3,275.3,I,NA,Unenclosed,64,50.85228627,-1.528802298,10,1,NA,4
23363,959U,1999,8.3,275.3,I,NA,Unenclosed,64,50.85228627,-1.528802298,10,1,NA,9.2
